tick,tick_dt,input_force,output_position,output_speed,output_ang_vel,output_angle
10665.0,0.004911558000003424,-1.5735968646,-0.0023655360946789107,0.04350985690586437,0.0473651249146736,-0.00045918933556408735
10666.0,0.0045468029999966575,-1.5735968646,-0.0023457530198880095,0.04202388506925417,0.044919190528661855,-0.0004376533463583619
10667.0,0.0055803699999970036,-1.5735968646,-0.0023223021371356306,0.04020017984852954,0.041917585064811545,-0.0004125867760333325
10668.0,0.005027119000004632,-1.5735968646,-0.002302093028343616,0.03855732505038563,0.03921396066044701,-0.00039151430720197006
10669.0,0.00477122100000571,-1.5735968646,-0.0022836964764451715,0.0369981251576806,0.0366479018075419,-0.0003728044599423178
10670.0,0.004680350000000999,-1.5735968646,-0.0022663800589369926,0.03546865510941638,0.03413103585881395,-0.00035565195921982126
10671.0,0.005520934999999838,-1.5735968646,-0.0022467980449973426,0.033664533742520146,0.031162375517028405,-0.0003368084361739037
10672.0,0.004968246999993653,-1.5735968646,-0.0022300726731200966,0.03204104961430868,0.02849114049886409,-0.0003213261983063885
10673.0,0.004410241000002202,-1.3820023395,-0.0022159417980508835,0.030767997483822838,0.026396154525818866,-0.0003087609187098971
10674.0,0.005096074999997313,-1.3820023395,-0.0022002621957731548,0.029297002214871068,0.02397563024336328,-0.00029530924039238796
10675.0,0.005088153000002649,-1.3820023395,-0.0021853554328020866,0.02782832111951156,0.021559169695064377,-0.00028311007289741563
10676.0,0.004827034000001618,-1.3820023395,-0.002171922607581402,0.026435025689885084,0.019266631660538068,-0.0002727033883844276
10677.0,0.005729497000004358,-1.3820023395,-0.0021567766675428786,0.024781265001092397,0.01654567916888571,-0.0002616645775545034
10678.0,0.0047697219999989215,-1.3820023395,-0.002144956693056527,0.023404550781206443,0.014280734117438245,-0.0002537727485608276
10679.0,0.004813043999995159,-1.3820023395,-0.00213369197978552,0.022015339028044364,0.011995043800690783,-0.0002468993683948814
10680.0,0.005328632000001221,-1.3820023395,-0.002121960815781949,0.020477329304930656,0.009464819833596606,-0.0002405076509711037
10681.0,0.0047998969999980545,-1.3820023395,-0.002112131908632078,0.01909193651967837,0.007185672758972186,-0.00023596463493862345
10682.0,0.004671446999999773,-1.3820023395,-0.0021032132116741743,0.017743621350103874,0.004967432714468888,-0.00023260788599333538
10683.0,0.005571706000004895,-1.3820023395,-0.0020933269875203554,0.016135474191486004,0.0023218662139642054,-0.00022984017852735269
10684.0,0.0042575460000051635,-1.3820023395,-0.0020864572351601404,0.014906632645585761,0.00030036009583617315,-0.00022885163330617163
10685.0,0.005753131999995276,-1.3820023395,-0.002077881252631591,0.013246118128626963,-0.0024315640954938825,-0.00022867883217828395
10686.0,0.00485905400000064,-1.3820023395,-0.0020714448923038527,0.011843667864999137,-0.004738491982572532,-0.0002298603423027307
10687.0,0.004902512000001025,-1.3820023395,-0.002065638519920634,0.010428658762163,-0.007066560438124396,-0.00023218339368337774
10688.0,0.0050792449999974565,-1.3820023395,-0.0020603415486331947,0.008962638666754074,-0.00947832802213468,-0.00023577267286063007
10689.0,0.004900682999995354,-1.3820023395,-0.0020559492435382686,0.007548147052294037,-0.01180540727481354,-0.00024041770096127555
10690.0,0.004937484999999242,-1.3820023395,-0.0020522223572534194,0.00612302125302862,-0.014150068463206066,-0.0002462466030951029
10691.0,0.005161239999999623,-1.3820023395,-0.0020490621190322215,0.004633299022021166,-0.016601016278364602,-0.0002535497930306062
10692.0,0.004369953999997733,-1.3820023395,-0.0020470373886727748,0.003371958669569835,-0.018676275409216077,-0.0002608043607795729
10693.0,0.005539034999998194,-1.3820023395,-0.0020451696489638452,0.001773150882165728,-0.021306972674907998,-0.00027114921509569824
10694.0,0.004752315000004614,-1.3820023395,-0.0020443269918103864,0.0004014133007447094,-0.023563849675675697,-0.0002812749596804636
10695.0,0.005055286000001047,-1.3820023395,-0.0020441240659064396,-0.0009291392793081437,-0.025753601535614797,-0.00029318715961762086
10696.0,0.005573086999994814,-2.1652826648,-0.0020446418833103093,-0.0032540678104539247,-0.02957808129396723,-0.000307539865809739
10697.0,0.004319722000005299,-2.1652826648,-0.002046047550141342,-0.005056148686856018,-0.032542634752437835,-0.00032031677465808856
10698.0,0.0049728390000041145,-2.1652826648,-0.0020485618914793235,-0.00713072062834886,-0.03595572227527726,-0.00033649970298406975
10699.0,0.0051139099999986115,-2.1652826648,-0.0020522084778321742,-0.009264191425949381,-0.03946554588528083,-0.0003548871357541411
10700.0,0.004853939999996726,-2.1652826648,-0.0020567052607651784,-0.01128923430634047,-0.04279736765116456,-0.0003740434749335682
10701.0,0.005318309000003296,-2.1652826648,-0.002062709224406634,-0.01350805808303044,-0.04644818011606503,-0.000396804437489132
10702.0,0.0045781620000013845,-2.1652826648,-0.0020688934322275884,-0.01541812963194294,-0.049591050336658116,-0.0004180691668067909
10703.0,0.005606419999999446,-2.1652826648,-0.002077537483260699,-0.017757259507339185,-0.05344032242807814,-0.0004458719924496328
10704.0,0.005029712000002462,-2.1652826648,-0.002086468873383821,-0.01985583371260017,-0.056893711583897326,-0.0004727509355496833
10705.0,0.004968205999993813,-2.1652826648,-0.002096333660602403,-0.021928791311639672,-0.060305444407173156,-0.000501016903474987
10706.0,0.004915809999999965,-2.1652826648,-0.0021071134377641703,-0.023979948512021104,-0.06368138062783632,-0.0005306619141421093
10707.0,0.004514633999995965,-2.1652826648,-0.0021179395068512226,-0.025863761778882912,-0.06678212654648712,-0.0005594117267570208
10708.0,0.0056501759999960655,-2.1652826648,-0.0021325529874584885,-0.028221482163709,-0.07066330297152999,-0.0005971448036211869
10709.0,0.0047829840000019885,-2.1652826648,-0.0021460512772230244,-0.03021740636007743,-0.07394900937846122,-0.0006309429483711991
10710.0,0.0053740179999977045,-2.1652826648,-0.0021622901657922544,-0.03246004095383527,-0.0776414836144875,-0.000670683279119384
10711.0,0.0045910939999984635,-2.1652826648,-0.0021771928757185403,-0.03437602423738599,-0.08079616032589286,-0.0007063292140767292
10712.0,0.004961333000004231,-2.1652826648,-0.002194247966064329,-0.03644658805457862,-0.08420589796706267,-0.0007464148797265778
10713.0,0.005207079000001613,-2.1652826648,-0.0022132259923923997,-0.03861980690603437,-0.08778484445506951,-0.0007902615560246349
10714.0,0.004971308999998314,-2.1652826648,-0.0022324250917574165,-0.040694705975260204,-0.09120233326006172,-0.0008339021147549287
10715.0,0.004690355000001034,-2.1652826648,-0.00225151235352188,-0.04265241940141455,-0.09442714974128205,-0.0008766792467367378
10716.0,0.004846541999995679,-2.1652826648,-0.0022721840277249187,-0.04467541100048132,-0.09775982326206853,-0.0009224437614528383
10717.0,0.005555016999998941,-2.1652826648,-0.00229700129448388,-0.04699424527956261,-0.10158030457569896,-0.0009767495094666066
10718.0,0.004960642999996878,-2.1652826648,-0.0023203134618725,-0.04906506678963982,-0.10499256703281185,-0.0010271398721497058
10719.0,0.004799150000003749,-2.1652826648,-0.0023438605234008683,-0.051068563073464905,-0.10829440436883243,-0.001077527379957297
10720.0,0.004733450000003359,-2.1652826648,-0.002368033572388895,-0.053044729553240216,-0.11155147593249967,-0.0011287879947932983
10721.0,0.0055753090000010275,-2.1652826648,-0.0023976076481969748,-0.05537249724623708,-0.11538862958565269,-0.0011909813895662846
10722.0,0.0048316630000044825,-2.1652826648,-0.0024243617728132243,-0.057389889165791554,-0.11871452522791973,-0.0012467332867853067
10723.0,0.004429863999995121,0.66781282312,-0.0024497847132111494,-0.05674322303348191,-0.117660891360067,-0.0012993222069436741
10724.0,0.006162520000003724,0.66781282312,-0.002484752837892,-0.05584380153911569,-0.11619601548730234,-0.001371830966566142
10725.0,0.004597192000005634,0.66781282312,-0.0025104253056605526,-0.05517293936375842,-0.11510361780227737,-0.0014252485058492176
10726.0,0.004697397999997577,0.66781282312,-0.002536342231162683,-0.05448753974392431,-0.11398833409735666,-0.0014793172562549079
10727.0,0.004757329000000254,0.66781282312,-0.002562263746458927,-0.053793503942721574,-0.11285910775107633,-0.001533545257001215
10728.0,0.0049775590000038505,0.66781282312,-0.0025890397804281106,-0.05306744294822539,-0.11167833671514917,-0.0015897215437530926
10729.0,0.005061127000004717,0.66781282312,-0.0026158978872607578,-0.05232930225405713,-0.11047836550339728,-0.0016462433682795585
10730.0,0.005147340000000611,0.66781282312,-0.0026428335583272007,-0.051578699139036906,-0.10925863278052708,-0.001703110339268591
10731.0,0.005106045999994535,0.66781282312,-0.002669169879369581,-0.050834227094551925,-0.10804931265746907,-0.0017588982997559792
10732.0,0.004932327000005898,0.66781282312,-0.0026942429824518698,-0.05011518397515961,-0.10688173504078197,-0.0018121917539712306
10733.0,0.004652414999995358,0.66781282312,-0.0027175586458172258,-0.04943703546965295,-0.1057809371927841,-0.001861917572704157
10734.0,0.005564835000001267,0.66781282312,-0.0027450695403450085,-0.048626015607921236,-0.10446499015369443,-0.001920782918866491
10735.0,0.004738165999995658,0.66781282312,-0.0027681093537318797,-0.047935567716268,-0.10334495332924594,-0.0019702801653201027
10736.0,0.00511432700000114,0.66781282312,-0.002792625170555049,-0.047190401937310174,-0.10213682105285007,-0.0020231341538326647
10737.0,0.004917238999993856,0.66781282312,-0.0028158298190382016,-0.046474053417706836,-0.10097559484578245,-0.0020733572698143116
10738.0,0.0050644390000016415,0.66781282312,-0.002839366319899881,-0.04573635541018813,-0.09978032478016233,-0.0021244957438728462
10739.0,0.00494901100000078,0.66781282312,-0.0028620012925023777,-0.045015566824500995,-0.09861277387376875,-0.0021738771363649136
10740.0,0.005123928999999805,0.66781282312,-0.0028850669493327265,-0.04426940033615987,-0.0974045844691037,-0.0022244056215471363
10741.0,0.00488448000000119,0.66781282312,-0.0029066902493881286,-0.043558193704596744,-0.09625333484713319,-0.0022719826960219125
10742.0,0.004479678000002707,0.66781282312,-0.0029262029175939623,-0.04290600081428379,-0.09519797790810294,-0.002315101090676072
10743.0,0.005760422000001597,0.66781282312,-0.002950918584696231,-0.04206746687655478,-0.09384158934305521,-0.0023699391433058222
10744.0,0.004733176000002004,0.66781282312,-0.0029708298571563298,-0.04137855262643721,-0.09272740210757056,-0.0024143560191538815
10745.0,0.004578115000001048,0.66781282312,-0.0029897734344020723,-0.04071227321466033,-0.0916504256051257,-0.002456807690203861
10746.0,0.005327832999995508,0.66781282312,-0.003011464253675862,-0.03993698956680931,-0.09039745230627548,-0.0025056375064041233
10747.0,0.004658840000004716,0.66781282312,-0.0030300702581232243,-0.039259131138434496,-0.08930221682731314,-0.002547752233074423
10748.0,0.005770353999999145,0.66781282312,-0.00305272416656334,-0.038419655945628246,-0.08794653752046624,-0.0025992827734822505
10749.0,0.00462561700000208,0.66781282312,-0.003070495627930973,-0.03774679692333393,-0.08686000493491049,-0.0026399634733868496
10750.0,0.005408082999998953,2.5,-0.003090909409005523,-0.034989265369332445,-0.08235066766750555,-0.002686938084993681
10751.0,0.0042289650000029155,2.5,-0.003105706246867795,-0.03283301936286497,-0.07882456528454157,-0.0027217638941229565
10752.0,0.0051238859999998,2.5,-0.0031225295116929057,-0.03022054388410095,-0.07455305695176916,-0.00276215270277471
10753.0,0.005146766999999386,2.5,-0.003138083321491378,-0.027596487737661407,-0.07026259008453971,-0.002800523424101554
10754.0,0.004747168000001523,2.5,-0.0031511838378414443,-0.02517621772954258,-0.06630584080415658,-0.002833878256026209
10755.0,0.004990616000000614,2.5,-0.0031637483213434996,-0.022631894154571265,-0.06214649327439222,-0.002866968955027281
10756.0,0.005914969999999187,2.5,-0.0031771350188402442,-0.019616400917904956,-0.05721714822778896,-0.002903728419359599
10757.0,0.004373568999994859,2.5,-0.0031857143871348464,-0.01738676577918178,-0.0535726178780862,-0.002928752733935316
10758.0,0.005129455000002281,2.5,-0.0031946328504008355,-0.014771829162764157,-0.0492987174898147,-0.002956232567199112
10759.0,0.00509098500000249,2.5,-0.0032021531664698584,-0.012176564203757578,-0.04505679323046578,-0.0029813304703251125
10760.0,0.004963449000001674,2.5,-0.003208196942011918,-0.009646347925484713,-0.04092165156855183,-0.0030036941798554165
10761.0,0.004946895999999867,2.5,-0.0032129688900086367,-0.007124610202421209,-0.036800454723992446,-0.003023937695301202
10762.0,0.005121587000004979,2.5,-0.0032166178211079192,-0.004513858996903438,-0.03253392473207993,-0.003042785368352069
10763.0,0.004898646000000895,2.5,-0.003218829000839894,-0.0020167828459327557,-0.028453284027366358,-0.0030587225863773822
10764.0,0.005039618000004964,2.5,-0.0032198453823531403,0.0004185525269865611,-0.02447499361888949,-0.0030730619546117392
10765.0,0.004599951000002989,2.5,-0.0032196528502416335,0.002637737945455019,-0.020849859825021116,-0.003084320331748967
10766.0,0.005449560999998937,2.5,-0.003218215398858057,0.005266779694263298,-0.01655540169860112,-0.003095682590044755
10767.0,0.004882062000000076,2.5,-0.0032156441243572833,0.007622030817281907,-0.012708066817755792,-0.0031037650397975026
10768.0,0.005079139999999427,2.5,-0.0032117727881967547,0.010072338924729089,-0.008705748124004337,-0.0031102196448471757
10769.0,0.005064922999999055,2.5,-0.00320667122608839,0.01251578435599239,-0.004714496048896485,-0.0031146290392377223
10770.0,0.004849463999995862,2.5,-0.0032006017415217806,0.01485528047669983,-0.0008931380686493244,-0.003116915317124447
10771.0,0.005049870000000567,2.5,-0.0031931000179996924,0.017291456333906358,0.003086136187635127,-0.00311736634023832
10772.0,0.004958045999998717,2.5,-0.0031845268344086446,0.019683338596269313,0.006993129642839706,-0.0031158362197202644
10773.0,0.004588636000001145,2.5,-0.0031754948668003395,0.021897012618376545,0.010608994001252776,-0.0031126273270770835
10774.0,0.004932619000001637,2.5,-0.0031646939047518716,0.024276642803804423,0.014495975310636261,-0.003107394314538935
10775.0,0.005200630999993905,1.7783802783999998,-0.0031520685186377474,0.02603911396382567,0.017367273840043242,-0.003099855492681371
10776.0,0.005201162000005866,1.7783802783999998,-0.0031385251536315,0.027801781193852848,0.020238885203244406,-0.003090822492207318
10777.0,0.005183385000002261,1.7783802783999998,-0.003124114420070144,0.029558444767173793,0.02310079433527399,-0.0030803318988093915
10778.0,0.004357485999996413,1.7783802783999998,-0.003111234369144681,0.03103522645690901,0.025506815450336087,-0.0030702657600189163
10779.0,0.005859571999998536,1.7783802783999998,-0.0030930490547486293,0.03302110686001912,0.028742323194619303,-0.0030553198578567244
10780.0,0.0048009889999960365,1.7783802783999998,-0.0030771956576683647,0.034648254628187825,0.03139377858085087,-0.0030415207001075546
10781.0,0.004755457999998214,1.7783802783999998,-0.0030607188257026057,0.03625998759686424,0.034019810451372985,-0.003026591520557307
10782.0,0.004884992000000921,1.7783802783999998,-0.0030430058507695244,0.037915661100564484,0.03671782571813631,-0.0030099728703676565
10783.0,0.00493222899999779,1.7783802783999998,-0.003024304978446095,0.039587378337127895,0.03944208608539912,-0.002991862797885271
10784.0,0.005465876000002368,1.7783802783999998,-0.003002667008330503,0.041440013768067135,0.04246133916151651,-0.00297030424271285
10785.0,0.004701322999999036,1.7783802783999998,-0.002983184719345694,0.04303354496029921,0.045058521972347144,-0.00295034179567177
10786.0,0.005312429999996482,1.7783802783999998,-0.002960323449820365,0.04483425874751527,0.04799343313950349,-0.0029264047712836304
