tick,position_value,speed_value,angle_value,ang_vel_value,position_sample,speed_sample,angle_sample,ang_vel_sample
4746.0,-2.5068136894602393,-4.614337523458561,-4.855186085343833,-3.389102504146815,-2.5068136894602393,-4.614337523458561,-4.855186085343833,-3.389102504146815
4747.0,-2.5081826775767713,-4.614317508562839,-4.856191569019507,-3.3930555119355392,,,,
4748.0,-2.509638571040773,-4.614300232275501,-4.857262134132041,-3.39727334800518,-2.509638571040773,-4.614300232275501,-4.857262134132041,-3.39727334800518
4749.0,-2.511234269274657,-4.614285958637301,-4.858436965159185,-3.4019115035724563,,,,
4750.0,-2.512723262131603,-4.614277058021965,-4.859534734559301,-3.4062524098528395,-2.512723262131603,-4.614277058021965,-4.859534734559301,-3.4062524098528395
4751.0,-2.514477621650946,-4.614272052660311,-4.8608298001276165,-3.411385916017567,,,,
4752.0,-2.515806853770684,-4.6142722149615345,-4.861812517158741,-3.4152849687620166,-2.515806853770684,-4.6142722149615345,-4.861812517158741,-3.4152849687620166
4753.0,-2.517334160339601,-4.614276683196787,-4.862942963505318,-3.419780274225721,,,,
4754.0,-2.5190636666069817,-4.614287143273513,-4.864224753008508,-3.4248880562347415,-2.5190636666069817,-4.614287143273513,-4.864224753008508,-3.4248880562347415
4755.0,-2.5205027560231263,-4.614300263956738,-4.865292896364171,-3.4291496144660614,,,,
4756.0,-2.521927514746108,-4.614317261917556,-4.866351715805069,-3.4333813132452797,-2.521927514746108,-4.614317261917556,-4.866351715805069,-3.4333813132452797
4757.0,-2.523659962007823,-4.614343217953645,-4.86764078019248,-3.438544749411837,,,,
4758.0,-2.525150058635412,-4.614370192787026,-4.8687511795912455,-3.442997917630362,-2.525150058635412,-4.614370192787026,-4.8687511795912455,-3.442997917630362
4759.0,-2.5265783068033505,-4.614400148611648,-4.869816862504107,-3.447278557210112,,,,
4760.0,-2.5281844629045724,-4.614438585342906,-4.871016773068634,-3.4521076633357177,-2.5281844629045724,-4.614438585342906,-4.871016773068634,-3.4521076633357177
4761.0,-2.529787480723095,-4.614481942895953,-4.872216006733454,-3.4569417170813908,,,,
4762.0,-2.531174857635864,-4.614523533644666,-4.873255360920211,-3.461136281709489,-2.531174857635864,-4.614523533644666,-4.873255360920211,-3.461136281709489
4763.0,-2.5328676239152497,-4.6145793939747115,-4.874525025002173,-3.466271429379901,,,,
4764.0,-2.5345035252277475,-4.614638670825633,-4.875753842949958,-3.4712485858983184,-2.5345035252277475,-4.614638670825633,-4.875753842949958,-3.4712485858983184
4765.0,-2.5358535236193385,-4.614691558186365,-4.8767693460786,-3.4753660060061793,,,,
4766.0,-2.537454280748179,-4.614758939400199,-4.877974890769789,-3.480263748956117,-2.537454280748179,-4.614758939400199,-4.877974890769789,-3.480263748956117
4767.0,-2.5388699155835006,-4.614822697148132,-4.879042505062069,-3.4846056760280413,,,,
4768.0,-2.540560857072695,-4.614904032228106,-4.880319317780079,-3.4898088330693136,-2.540560857072695,-4.614904032228106,-4.880319317780079,-3.4898088330693136
4769.0,-2.5420024069537366,-4.614977791675549,-4.881409423548917,-3.494255434926842,,,,
4770.0,-2.5435842022831108,-4.6150634728740245,-4.882607088451352,-3.4991493700080913,-2.5435842022831108,-4.6150634728740245,-4.882607088451352,-3.4991493700080913
4771.0,-2.54507251164111,-4.6151485813380075,-4.883735527265473,-3.5037660138298006,,,,
4772.0,-2.5466145992351596,-4.61524139104397,-4.884906261859854,-3.508562952888894,-2.5466145992351596,-4.61524139104397,-4.884906261859854,-3.508562952888894
4773.0,-2.548119235311164,-4.615336470997,-4.886050104607515,-3.5132557762887573,,,,
4774.0,-2.549794189839056,-4.615447577576612,-4.887325102369242,-3.518495547062106,-2.549794189839056,-4.615447577576612,-4.887325102369242,-3.518495547062106
4775.0,-2.551366273746369,-4.615556896566183,-4.888523549569544,-3.5234266636995994,,,,
4776.0,-2.5527349131401644,-4.615656076349795,-4.889568342352117,-3.5277298935333086,-2.5527349131401644,-4.615656076349795,-4.889568342352117,-3.5277298935333086
4777.0,-2.5543018388343564,-4.615774215359175,-4.890765938213011,-3.5326707176052268,,,,
4778.0,-2.5557875959337792,-4.615890713453241,-4.891903058521266,-3.5373671738663663,-2.5557875959337792,-4.615890713453241,-4.891903058521266,-3.5373671738663663
4779.0,-2.557361889466427,-4.616018952163942,-4.893109511318814,-3.542357271021492,,,,
4780.0,-2.558835853558137,-4.61614347977703,-4.8942406391308095,-3.5470408835680836,-2.558835853558137,-4.61614347977703,-4.8942406391308095,-3.5470408835680836
4781.0,-2.5604314534029826,-4.61628317384702,-4.895466696749746,-3.552125156132502,,,,
4782.0,-2.5620962168334183,-4.61643431309042,-4.896747694435018,-3.5574446005948106,-2.5620962168334183,-4.61643431309042,-4.896747694435018,-3.5574446005948106
4783.0,-2.56357270671565,-4.6165729845035,-4.897885484036938,-3.562173904941406,,,,
4784.0,-2.565068961410564,-4.6167179846528335,-4.899040002647878,-3.566979000953695,-2.565068961410564,-4.6167179846528335,-4.899040002647878,-3.566979000953695
4785.0,-2.566686271280295,-4.616879744870416,-4.900289572225778,-3.5721869790600502,,,,
4786.0,-2.5680876355593836,-4.617024128349998,-4.901373840282845,-3.576709678903285,-2.5680876355593836,-4.617024128349998,-4.901373840282845,-3.576709678903285
4787.0,-2.569621453143642,-4.617186702446832,-4.902562055905458,-3.58167306519352,,,,
4788.0,-2.571195472098316,-4.617358423508431,-4.903783063773966,-3.5867795393418245,-2.571195472098316,-4.617358423508431,-4.903783063773966,-3.5867795393418245
4789.0,-2.57288455906488,-4.6175482226503295,-4.905095152205524,-3.592274540483611,,,,
4790.0,-2.5743004437252863,-4.617711729500532,-4.906196655898087,-3.5968909649157963,-2.5743004437252863,-4.617711729500532,-4.906196655898087,-3.5968909649157963
4791.0,-2.5757870153504836,-4.617887783074408,-4.907354596532019,-3.6017502621215103,,,,
4792.0,-2.577291487478543,-4.618070478658354,-4.9085280189138825,-3.6066799599221873,-2.577291487478543,-4.618070478658354,-4.9085280189138825,-3.6066799599221873
4793.0,-2.579015171509205,-4.618285395269253,-4.909874203793337,-3.6123438060951263,,,,
4794.0,-2.580437180068121,-4.618467186817526,-4.910986474554099,-3.6170264398628977,-2.580437180068121,-4.618467186817526,-4.910986474554099,-3.6170264398628977
4795.0,-2.5819414493154236,-4.618663989823178,-4.912164567072694,-3.621992625544896,,,,
4796.0,-2.58350627392103,-4.618873560647842,-4.913391714835395,-3.62717152894091,-2.58350627392103,-4.618873560647842,-4.913391714835395,-3.62717152894091
4797.0,-2.5851644556878015,-4.619101036237999,-4.914693874250514,-3.6326738334295423,,,,
4798.0,-2.586696416267518,-4.619316139865802,-4.915898678620049,-3.63776938751774,-2.586696416267518,-4.619316139865802,-4.915898678620049,-3.63776938751774
4799.0,-2.588070559654401,-4.619513152463019,-4.916980833769319,-3.64235003119319,,,,
4800.0,-2.589908611583283,-4.6197826933890695,-4.918430083566763,-3.648495483547763,-2.589908611583283,-4.6197826933890695,-4.918430083566763,-3.648495483547763
4801.0,-2.5911756615194395,-4.619972441140759,-4.91943074231552,-3.652739078833733,,,,
4802.0,-2.5929459601153315,-4.6202431368348185,-4.920830412756157,-3.658686393128179,-2.5929459601153315,-4.6202431368348185,-4.920830412756157,-3.658686393128179
4803.0,-2.5943184384529765,-4.620457336430932,-4.921917253355252,-3.6633060145743324,,,,
4804.0,-2.5958127288549933,-4.620694984544936,-4.9231019938730505,-3.668348251926094,-2.5958127288549933,-4.620694984544936,-4.9231019938730505,-3.668348251926094
4805.0,-2.5973878951269156,-4.620950418629308,-4.924352511048373,-3.6736761716626565,,,,
4806.0,-2.598853899040746,-4.621192700548757,-4.925517990691715,-3.6786458676415994,-2.598853899040746,-4.621192700548757,-4.925517990691715,-3.6786458676415994
4807.0,-2.600410960628473,-4.621454871722621,-4.926757471177926,-3.683937184498146,,,,
4808.0,-2.6019849800946506,-4.621724940988433,-4.928012181870019,-3.6892988960315143,-2.6019849800946506,-4.621724940988433,-4.928012181870019,-3.6892988960315143
4809.0,-2.6035479803006236,-4.6219981534601455,-4.929259849138846,-3.6946357785272506,,,,
4810.0,-2.60521445868218,-4.622294991643669,-4.930591963615792,-3.700340538043659,-2.60521445868218,-4.622294991643669,-4.930591963615792,-3.700340538043659
4811.0,-2.606624435842606,-4.62255058851408,-4.931720709326283,-3.705177263038199,,,,
4812.0,-2.608114493144741,-4.622825198387171,-4.932915055679185,-3.7103008123554853,-2.608114493144741,-4.622825198387171,-4.932915055679185,-3.7103008123554853
4813.0,-2.609678557324614,-4.623118368662241,-4.93417038079924,-3.7156914584001357,,,,
4814.0,-2.611391099678334,-4.623445161384836,-4.935546784881601,-3.7216090170781797,-2.611391099678334,-4.623445161384836,-4.935546784881601,-3.7216090170781797
4815.0,-2.6129186936653968,-4.623741762869088,-4.936776410703525,-3.726899319984983,,,,
4816.0,-2.614281450308165,-4.624010459358793,-4.937874840733944,-3.731628638162594,-2.614281450308165,-4.624010459358793,-4.937874840733944,-3.731628638162594
4817.0,-2.6159725825633178,-4.624349298015766,-4.939239603553949,-3.73751291092993,,,,
4818.0,-2.6173368180155236,-4.624626920908549,-4.940342212221152,-3.742268777795451,-2.6173368180155236,-4.624626920908549,-4.940342212221152,-3.742268777795451
4819.0,-2.61884899085846,-4.624939232773616,-4.9415658692454985,-3.7475529915282935,,,,
4820.0,-2.6204846006181306,-4.62528238627759,-4.942891191360952,-3.7532822275855238,-2.6204846006181306,-4.62528238627759,-4.942891191360952,-3.7532822275855238
4821.0,-2.621997684354409,-4.625604787044062,-4.944119014836784,-3.758593953178095,,,,
4822.0,-2.623693737592749,-4.625971889153598,-4.945497164449511,-3.7645632588379527,-2.623693737592749,-4.625971889153598,-4.945497164449511,-3.7645632588379527
4823.0,-2.6250306740001292,-4.626265469707735,-4.946585148077434,-3.769277527994507,,,,
4824.0,-2.6266279785105016,-4.626621209018931,-4.947886561503821,-3.774924012808836,-2.6266279785105016,-4.626621209018931,-4.947886561503821,-3.774924012808836
4825.0,-2.6282181250869345,-4.626980641501321,-4.949183984012403,-3.780557923637902,,,,
4826.0,-2.6296936716812334,-4.627318924082237,-4.950389605950549,-3.7857971424338364,-2.6296936716812334,-4.627318924082237,-4.950389605950549,-3.7857971424338364
4827.0,-2.631205274869284,-4.627670247978145,-4.951626309779202,-3.7911765262865686,,,,
4828.0,-2.6327928168925796,-4.628044411300669,-4.952926889062232,-3.7968392615314888,-2.6327928168925796,-4.628044411300669,-4.952926889062232,-3.7968392615314888
4829.0,-2.634403378507467,-4.628429434746638,-4.954248190897104,-3.802597528894186,,,,
4830.0,-2.6358890963334103,-4.62878947358631,-4.955468818112711,-3.807920921292886,-2.6358890963334103,-4.62878947358631,-4.955468818112711,-3.807920921292886
4831.0,-2.637518652101422,-4.629189778193237,-4.956809388803349,-3.813773818593852,,,,
4832.0,-2.6390075288427894,-4.6295604310007015,-4.958036004994824,-3.8191328010858188,-2.6390075288427894,-4.6295604310007015,-4.958036004994824,-3.8191328010858188
4833.0,-2.640538279419256,-4.629946448582734,-4.9592987900527135,-3.824655025661073,,,,
4834.0,-2.6420297330199674,-4.630327352940857,-4.960530833570463,-3.8300470776725795,-2.6420297330199674,-4.630327352940857,-4.960530833570463,-3.8300470776725795
4835.0,-2.6436389801398454,-4.630743680726598,-4.961861947282073,-3.835878640528344,,,,
4836.0,-2.645222447814375,-4.631158729808997,-4.963173613452666,-3.841629761297282,-2.645222447814375,-4.631158729808997,-4.963173613452666,-3.841629761297282
4837.0,-2.646847628855547,-4.631590306808947,-4.9645217304617155,-3.847546305303881,,,,
4838.0,-2.648408044051043,-4.632010012410234,-4.965817995744796,-3.8532398183686567,-2.648408044051043,-4.632010012410234,-4.965817995744796,-3.8532398183686567
4839.0,-2.6500302455991442,-4.632451903174312,-4.967167459925965,-3.859172730476798,,,,
4840.0,-2.6513941920015207,-4.632827807741078,-4.968303727473239,-3.8641708280958644,-2.6513941920015207,-4.632827807741078,-4.968303727473239,-3.8641708280958644
4841.0,-2.6529838755181996,-4.633271049688176,-4.96962965818467,-3.870009903768953,,,,
4842.0,-2.6546413398951905,-4.63373898597966,-4.971014080439554,-3.8761120582174615,-2.6546413398951905,-4.63373898597966,-4.971014080439554,-3.8761120582174615
4843.0,-2.6560351417064876,-4.634137066149924,-4.972179992465216,-3.881253702924574,,,,
4844.0,-2.6575236089224137,-4.634566885895671,-4.973426636405831,-3.886756728271393,-2.6575236089224137,-4.634566885895671,-4.973426636405831,-3.886756728271393
4845.0,-2.6591327577346555,-4.635036972912042,-4.974776141144193,-3.892719449489974,,,,
4846.0,-2.660744304469693,-4.63551340336393,-4.9761295929841465,-3.8987046477778096,-2.660744304469693,-4.63551340336393,-4.9761295929841465,-3.8987046477778096
4847.0,-2.6622288702838426,-4.635957304387976,-4.977378189015679,-3.904229987314117,,,,
4848.0,-2.663824918811705,-4.6364399486936465,-4.97872232143851,-3.910183970583188,-2.663824918811705,-4.6364399486936465,-4.97872232143851,-3.910183970583188
4849.0,-2.6652587829938548,-4.6368782872178125,-4.979931583890537,-3.9155437718052744,,,,
4850.0,-2.666939513812248,-4.637397892350345,-4.981350852346685,-3.9218415817510546,-2.666939513812248,-4.637397892350345,-4.981350852346685,-3.9218415817510546
4851.0,-2.6683811481874,-4.63784849003218,-4.982570040729782,-3.927254332057217,,,,
4852.0,-2.6699842489634507,-4.638354991715092,-4.9839275202768185,-3.9332873876830208,-2.6699842489634507,-4.638354991715092,-4.9839275202768185,-3.9332873876830208
4853.0,-2.671494885115231,-4.638837455288175,-4.985208527473074,-3.9389844985563673,,,,
4854.0,-2.672992768822102,-4.639320852749889,-4.986480428193648,-3.944645695261378,-2.672992768822102,-4.639320852749889,-4.986480428193648,-3.944645695261378
4855.0,-2.674502916936473,-4.639813258268409,-4.987764452180699,-3.9503655071680317,,,,
4856.0,-2.676148021188839,-4.640355459495095,-4.989165104045871,-3.9566109133493326,-2.676148021188839,-4.640355459495095,-4.989165104045871,-3.9566109133493326
4857.0,-2.6776565648633053,-4.640857934027237,-4.99045136765601,-3.9623500372381444,,,,
4858.0,-2.6790876210534047,-4.641339313052925,-4.99167319897012,-3.967805645145533,-2.6790876210534047,-4.641339313052925,-4.99167319897012,-3.967805645145533
4859.0,-2.6808690670252613,-4.64194501903331,-4.993196128216809,-3.9746139695159366,,,,
4860.0,-2.682295760780823,-4.6424351801227255,-4.994417718931009,-3.9800772973252005,-2.682295760780823,-4.6424351801227255,-4.994417718931009,-3.9800772973252005
4861.0,-2.6838856589614117,-4.642986881566928,-4.995780778921747,-3.9861797337332057,,,,
4862.0,-2.685400975422858,-4.64351799024776,-4.9970817353799255,-3.9920081947202974,-2.685400975422858,-4.64351799024776,-4.9970817353799255,-3.9920081947202974
4863.0,-2.686964114216016,-4.644071322723568,-4.998425557646766,-3.998033946561403,,,,
4864.0,-2.688349454004589,-4.644566327244766,-4.999618182634056,-4.003384793467459,-2.688349454004589,-4.644566327244766,-4.999618182634056,-4.003384793467459
4865.0,-2.690013324684212,-4.645166682895419,-5.001052356270037,-4.00982656103197,,,,
4866.0,-2.6915400596695007,-4.64572306667044,-5.002370272916217,-4.015749879504427,-2.6915400596695007,-4.64572306667044,-5.002370272916217,-4.015749879504427
4867.0,-2.6931809417549584,-4.646327022301224,-5.00378864675004,-4.022130860283817,,,,
4868.0,-2.6947437431415637,-4.6469079567311296,-5.0051414985091585,-4.028221501615177,-2.6947437431415637,-4.6469079567311296,-5.0051414985091585,-4.028221501615177
4869.0,-2.696142783692776,-4.64743276863476,-5.006354271665524,-4.033684884825077,,,,
4870.0,-2.697854443095987,-4.648081046730486,-5.007839886413799,-4.040385035068317,-2.697854443095987,-4.648081046730486,-5.007839886413799,-4.040385035068317
4871.0,-2.6993682564704122,-4.648659977261031,-5.009155781907535,-4.046323157063992,,,,
4872.0,-2.700924657582222,-4.64926075947722,-5.0105105167969874,-4.052441910717439,-2.700924657582222,-4.64926075947722,-5.0105105167969874,-4.052441910717439
4873.0,-2.70247203663627,-4.649863631714137,-5.011859261050062,-4.058538358106982,,,,
4874.0,-2.7040254850877075,-4.650474480806007,-5.0132151567551535,-4.064672057042707,-2.7040254850877075,-4.650474480806007,-5.0132151567551535,-4.064672057042707
4875.0,-2.7055693604569533,-4.651087148319611,-5.014564556068886,-4.070781150473321,,,,
4876.0,-2.7070924497949065,-4.6516970359853955,-5.015897612872534,-4.076820888010064,-2.7070924497949065,-4.6516970359853955,-5.015897612872534,-4.076820888010064
4877.0,-2.7086568136474307,-4.652329130706277,-5.017268646106444,-4.0830378544904224,,,,
4878.0,-2.7102541958169435,-4.652980513933054,-5.018670561509024,-4.089400119167772,-2.7102541958169435,-4.652980513933054,-5.018670561509024,-4.089400119167772
4879.0,-2.7117414676840452,-4.6535923961128285,-5.019977691365328,-4.095336231114782,,,,
4880.0,-2.7132788446004787,-4.654230418703605,-5.021330640839804,-4.101485582706656,-2.7132788446004787,-4.654230418703605,-5.021330640839804,-4.101485582706656
4881.0,-2.714751868191335,-4.6548469863443405,-5.022628725480523,-4.10738966036881,,,,
4882.0,-2.7164930310846724,-4.655582501920009,-5.024165109917239,-4.114385039451288,-2.7164930310846724,-4.655582501920009,-5.024165109917239,-4.114385039451288
4883.0,-2.717894198782735,-4.656179583312649,-5.02540339608493,-4.1200255645819785,,,,
4884.0,-2.719419319230419,-4.656834890207682,-5.026752900570548,-4.126178402539965,-2.719419319230419,-4.656834890207682,-5.026752900570548,-4.126178402539965
4885.0,-2.7209432209485236,-4.657495242186622,-5.02810315036576,-4.132339202374031,,,,
4886.0,-2.7224962866455065,-4.658173994709506,-5.029481100085466,-4.1386314160704245,-2.7224962866455065,-4.658173994709506,-5.029481100085466,-4.1386314160704245
